0.20132158881909137,0.16565172950158247,0.15309195224497768,0.14600750179709615,0.145623713167938,0.13821514035398896,0.13619946007793013,0.134471033513546,0.1308282243238913,0.12626787206611118
0.2050706157410467,0.1695020924548845,0.15407793791712943,0.14859291596992596,0.15014319146001662,0.1391261515182418,0.13683159383567603,0.13223320841789246,0.13055077883842828,0.13279130342038903
0.20225243918799066,0.16875899844878428,0.15603266390594275,0.14873273441114943,0.14471953221269557,0.14279789787691993,0.1323919341370866,0.13618625833376033,0.12907301513729869,0.12620201735077677
0.19295768674625002,0.17427746417081874,0.16833349017669325,0.15871786552926767,0.15157412016845268,0.15231343026718366,0.1518319364151229,0.1576001318576543,0.14994395823906298,0.14710136430095072
0.17176757234594095,0.16780075714316056,0.1553003381451835,0.16149396303555238,0.1556990948384223,0.15004532670845155,0.15118478279074896,0.1514416954115681,0.1516374582019837,0.1525466963648796
0.17990694834810236,0.16422267995126869,0.16950480882888255,0.16300433250549046,0.15291812481439632,0.16332490968963373,0.16134480500350828,0.15186996725590332,0.15390024625736734,0.1471225873607656
0.34337716432842047,0.2781883934865127,0.23973972668518892,0.23411810156461355,0.20422292915550438,0.20621667439873154,0.19002575177598643,0.18892689975532326,0.18324871341118942,0.1711164084237975
0.32579049371384283,0.26459744016866427,0.23940505393453546,0.21680414861923938,0.2109533139982739,0.1966862604022026,0.18632568137065783,0.17485821649834915,0.17394808873131468,0.1685507334164671
0.32814297619703653,0.2678305801507589,0.22859041819701323,0.23398811825223872,0.20259970442668812,0.1966453110044067,0.19216971510165445,0.17840916304974944,0.174123242779358,0.16613237724916355
0.27414265598939813,0.2607853268475636,0.33749416502921475,0.23216532818649127,0.2111576150940812,0.20576483659122302,0.20197756734231245,0.205895584643535,0.17519726628518623,0.1969053514463746
0.2647871605080107,0.27104589764190756,0.24189397725074188,0.21911193155076192,0.24389066935881323,0.21389901565144892,0.20062359309066896,0.19313568395117056,0.18956046195133872,0.20119180935232536
0.2726439122596513,0.25543606005932973,0.25589641151220904,0.22320483058043147,0.21104695518379626,0.217376666629444,0.21503611524467883,0.19381372590103876,0.20677260179882465,0.1866379979511966
0.3351652769632237,0.2789767442211028,0.22651295395948554,0.22833742025077983,0.2142510417328086,0.1965459022791155,0.18249364077083527,0.18520687576583636,0.17040623876676764,0.16069603062445117
0.25443462979409004,0.2373868747744509,0.21445016931462033,0.24406736352110422,0.19797872888144627,0.18860968386614194,0.19274042859192816,0.16999494516721336,0.18176087921345105,0.14417926702768571
0.9439097046852112,0.9273061156272888,0.9461752772331238,0.9361836314201355,0.8803571462631226
0.9422932267189026,0.908727765083313,0.9634691476821899,0.9350070953369141,0.878454327583313
